,tipo_edicao,orgao,data_publicacao,url_versao_certificada,ementa
1172,Ordinária,Ministério do Meio Ambiente e Mudança do Clima/Instituto Chico Mendes de Conservação da Biodiversidade,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=46,Criação da Reserva Particular do Patrimônio Natural -RPPN Serra Bonita VI. Processo Administrativo ICMBio/MMA nº 02070.003583/2018-60.
1173,Ordinária,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=48,
1174,Ordinária,Ministério do Meio Ambiente e Mudança do Clima/Agência Nacional de Águas e Saneamento Básico/Superintendência de Regulação de Usos de Recursos Hídricos,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=47,
1175,Ordinária,Ministério da Justiça e Segurança Pública/Secretaria Nacional de Justiça/Departamento de Migrações/Coordenação-Geral de Imigração Laboral,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=41,
1176,Ordinária,Ministério da Justiça e Segurança Pública/Polícia Rodoviária Federal/Diretoria de Operações,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=37,"Credencia a Empresa PRO-SERVICE CONSTRUÇÃO E MONTAGEM LTDA., para a Execução dos Serviços de Escolta."
1177,Ordinária,Ministério da Justiça e Segurança Pública/Polícia Federal/Diretoria de Polícia Administrativa/Coordenação-Geral de Controle de Serviços e Produtos,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=30,
1178,Ordinária,Ministério de Minas e Energia/Agência Nacional de Energia Elétrica,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=48,
1179,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=209,
1180,Ordinária,"Ministério da Justiça e Segurança Pública/Secretaria Nacional de Segurança Pública/Comissão Nacional de Segurança Pública nos Portos, Terminais e Vias Navegáveis",2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=46,
1181,Ordinária,Ministério da Integração e do Desenvolvimento Regional/Secretaria Nacional de Proteção e Defesa Civil,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=29,
1182,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 8ª Região Fiscal/Delegacia da Receita Federal do Brasil em Sorocaba,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=26,Concede o Regime Especial de Substituição Tributária do Imposto Sobre Produtos Industrializados (IPI)
1183,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 8ª Região Fiscal/Delegacia da Receita Federal do Brasil em Sorocaba,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=26,Co-Habilitada ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI).
1184,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 7ª Região Fiscal,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=26,"Concede, à pessoa jurídica que menciona, habilitação para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI) de que trata a Instrução Normativa RFB nº 2.121/2022."
1185,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 6ª Região Fiscal/Delegacia da Receita Federal do Brasil em Montes Claros,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=25,"Declara, a pessoa jurídica que menciona, Habilitada para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura - REIDI, de que trata a Instrução Normativa RFB nº 2.121/22."
1186,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 6ª Região Fiscal/Delegacia da Receita Federal do Brasil em Montes Claros,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=24,"Declara, a pessoa jurídica que menciona, Habilitada para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura - REIDI, de que trata a Instrução Normativa RFB nº 2.121/22."
1187,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 6ª Região Fiscal/Delegacia da Receita Federal do Brasil em Varginha,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=25,Declara a inscrição de Pessoa Jurídica no Registro Especial para engarrafador de bebidas alcoólicas.
1188,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 7ª Região Fiscal,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=25,"Concede, à pessoa jurídica que menciona, habilitação para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI) de que trata a Instrução Normativa RFB nº 2.121/2022."
1189,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 5ª Região Fiscal,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=23,Concede Registro Especial de Controle de Papel Imune (REGPI)
1190,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 6ª Região Fiscal/Delegacia da Receita Federal do Brasil em Montes Claros,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=24,"Declara, a pessoa jurídica que menciona, Habilitada para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura - REIDI, de que trata a Instrução Normativa RFB nº 2.121/22."
1191,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 4ª Região Fiscal/Delegacia da Receita Federal do Brasil em Recife,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=23,Inclusão no Registro de Despachantes Aduaneiros.
1192,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 4ª Região Fiscal/Delegacia da Receita Federal do Brasil em Natal,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=22,"Cancelamento, a pedido, de habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI), de que trata a Instrução Normativa RFB nº 758/2007, vigente à época da solicitação. | Cancelamento, a pedido, de habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI), de que trata a Instrução Normativa RFB nº 758/2007, vigente à época da solicitação. | Cancelamento, a pedido, de habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI), de que trata a Instrução Normativa RFB nº 758/2007, vigente à época da solicitação. | Cancelamento, a pedido, de habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI), de que trata a Instrução Normativa RFB nº 758/2007, vigente à época da solicitação. | Cancelamento, a pedido, de habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI), de que trata a Instrução Normativa RFB nº 758/2007, vigente à época da solicitação. | Cancelamento, a pedido, de habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI), de que trata a Instrução Normativa RFB nº 758/2007, vigente à época da solicitação. | Cancelamento, a pedido, de habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI), de que trata a Instrução Normativa RFB nº 758/2007, vigente à época da solicitação."
1193,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 4ª Região Fiscal/Delegacia da Receita Federal do Brasil em Natal,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=22,"Habilitar a Pessoa Jurídica que menciona a operar no regime de redução do IRPJ, inclusive adicionais não restituíveis, calculados com base no Lucro da Exploração. | Habilitar a Pessoa Jurídica que menciona a operar no regime de redução do IRPJ, inclusive adicionais não restituíveis, calculados com base no Lucro da Exploração. | Habilitar a Pessoa Jurídica que menciona a operar no regime de redução do IRPJ, inclusive adicionais não restituíveis, calculados com base no Lucro da Exploração."
1194,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 6ª Região Fiscal/Delegacia da Receita Federal do Brasil em Montes Claros,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=24,"Declara, a pessoa jurídica que menciona, Habilitada para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura - REIDI, de que trata a Instrução Normativa RFB nº 2.121/22."
1195,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 3ª Região Fiscal/Delegacia da Receita Federal do Brasil em São Luís,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=21,"Concede habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI). Suspensão do PIS/PASEP e da COFINS, nos casos autorizados pelos diplomas legais e normativos a seguir citados."
1196,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 2ª Região Fiscal/Alfândega da Receita Federal do Brasil no Porto de Manaus,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=20,Habilita a empresa mencionada ao procedimento simplificado de internação.
1197,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 2ª Região Fiscal/Alfândega da Receita Federal do Brasil no Porto de Manaus,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=20,Habilita a empresa mencionada ao regime de suspensão da contribuição para o PIS/Pasep-Importação e da COFINS/Importação.
1198,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 2ª Região Fiscal/Alfândega da Receita Federal do Brasil no Porto de Manaus,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=20,Dispõe sobre o abandono de mercadorias apreendidas.
1199,Ordinária,Ministério da Educação/Universidade Federal Rural do Semi-Árido,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=19,Dispõe sobre o Plano de Contratações Anual - PCA da Universidade Federal Rural do Semi-Árido - Ufersa.
1200,Ordinária,Ministério da Educação/Fundo Nacional de Desenvolvimento da Educação,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=17,Estabelece os parâmetros utilizados para a distribuição dos recursos da Quota Estadual e Municipal do Salário-Educação e divulga a estimativa anual de repasse aos entes subnacionais no ano de 2023 e dá outras providências.
1201,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 2ª Região Fiscal/Alfândega da Receita Federal do Brasil no Porto de Manaus,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=20,Habilita a empresa mencionada ao procedimento simplificado de internação.
1202,Ordinária,"Ministério da Educação/Instituto Federal de Educação, Ciência e Tecnologia do Amazonas",2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=18,"Deflagração do processo de consulta para os Cargos de Reitor e para Diretores Gerais de campi do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM, para o quadriênio 2023/2027."
1203,Ordinária,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome/Secretaria Nacional de Renda de Cidadania",2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=16,"Altera a Instrução Normativa nº 23/SEDS/SENARC/MC, de 26 de dezembro de 2022, que estabelece os calendários do exercício de 2023 para o acompanhamento das condicionalidades de saúde e educação, aplicação de efeitos, os recursos administrativos e a interrupção temporária dos efeitos de descumprimento."
1204,Ordinária,Ministério do Desenvolvimento Agrário e Agricultura Familiar/Instituto Nacional de Colonização e Reforma Agrária,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=16,
1205,Ordinária,Ministério da Educação/Gabinete do Ministro,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=16,"Altera a Portaria nº 1.053, de 28 de dezembro de 2022, que estabeleceu as competências, o funcionamento e os procedimentos relativos às atividades da Ouvidoria do Ministério da Educação - MEC, e dá outras providências."
1206,Ordinária,Ministério do Desenvolvimento Agrário e Agricultura Familiar/Instituto Nacional de Colonização e Reforma Agrária,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=15,
1207,Ordinária,Ministério de Minas e Energia/Agência Nacional de Mineração/Superintendência de Outorga de Títulos Minerários,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=209,
1208,Ordinária,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome/Secretaria de Avaliação, Gestão da Informação e Cadastro Único",2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=16,"Suspende temporariamente os prazos do cronograma de repercussões do processo de Averiguação Cadastral Unipessoal, de que trata a Instrução Normativa Conjunta nº 06 /SECAD/SE/SEDS/SENARC/MC, de 20 de dezembro de 2022, e dá outras providências."
1209,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 3ª Região Fiscal/Delegacia da Receita Federal do Brasil em São Luís,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=21,"Concede habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI). Suspensão do PIS/PASEP e da COFINS, nos casos autorizados pelos diplomas legais e normativos a seguir citados."
1210,Ordinária,Ministério da Gestão e da Inovação em Serviços Públicos/Secretaria de Gestão e Inovação,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=27,"Dispõe sobre a licitação pelo critério de julgamento por técnica e preço, na forma eletrônica, no âmbito da Administração Pública federal direta, autárquica e fundacional."
1211,Ordinária,Ministério do Desenvolvimento Agrário e Agricultura Familiar/Instituto Nacional de Colonização e Reforma Agrária,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=16,
1212,Ordinária,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome/Gabinete do Ministro",2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=16,"Altera o limite estabelecido no caput do artigo 6º-B da Lei nº 10.820, de 17 de dezembro de 2003, para o desconto mensal no benefício pago às famílias beneficiárias do Programa Auxílio Brasil e de outros programas federais de transferência condicionada de renda, para o pagamento dos empréstimos consignados, o número de prestações e a taxa de juros dos empréstimos consignados, e dá outras providências."
1213,Ordinária,"Ministério da Ciência, Tecnologia e Inovação/Comissão Nacional de Energia Nuclear/Diretoria de Gestão Institucional/Coordenação-Geral de Tecnologia da Informação",2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=11,
1214,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 3ª Região Fiscal/Delegacia da Receita Federal do Brasil em São Luís,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=21,"Concede habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI). Suspensão do PIS/PASEP e da COFINS, nos casos autorizados pelos diplomas legais e normativos a seguir citados."
1215,Ordinária,Ministério da Educação/Universidade Federal de Santa Catarina/Pró-Reitoria de Desenvolvimento e Gestão de Pessoas/Departamento de Desenvolvimento de Pessoas,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=19,
1216,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 3ª Região Fiscal/Delegacia da Receita Federal do Brasil em São Luís,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=21,"Concede habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI). Suspensão do PIS/PASEP e da COFINS, nos casos autorizados pelos diplomas legais e normativos a seguir citados. | Concede habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI). Suspensão do PIS/PASEP e da COFINS, nos casos autorizados pelos diplomas legais e normativos a seguir citados."
1217,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 1ª Região Fiscal/Delegacia da Receita Federal do Brasil em Cuiabá,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=20,Cancela adesão ao Programa Empresa Cidadã.
1218,Ordinária,Ministério da Educação/Universidade Federal de Santa Catarina/Pró-Reitoria de Desenvolvimento e Gestão de Pessoas/Departamento de Desenvolvimento de Pessoas,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=20,
1219,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 2ª Região Fiscal/Alfândega da Receita Federal do Brasil no Porto de Manaus,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=20,Dispõe sobre o Registro de Despachantes Aduaneiros e de Ajudantes de Despachante Aduaneiro.
1220,Ordinária,Ministério da Defesa/Comando da Aeronáutica/Departamento de Ciência e Tecnologia Aeroespacial/Instituto Tecnológico de Aeronáutica,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=14,
1221,Ordinária,Ministério da Agricultura e Pecuária/Secretaria de Política Agrícola,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=10,"Altera o Anexo da Resolução nº 93, de 13 de maio de 2022, do Comitê Gestor Interministerial do Seguro Rural (CGSR)."
1222,Ordinária,Ministério da Fazenda/Comissão de Valores Mobiliários/Gerência Executiva,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=27,
1223,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 3ª Região Fiscal/Delegacia da Receita Federal do Brasil em São Luís,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=21,"Concede habilitação ao Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI). Suspensão do PIS/PASEP e da COFINS, nos casos autorizados pelos diplomas legais e normativos a seguir citados."
1224,Ordinária,Ministério da Agricultura e Pecuária/Secretaria de Defesa Agropecuária,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=5,Aprova o Regulamento Técnico de Identidade e Qualidade do bacon.
1225,Ordinária,Ministério da Defesa/Comando da Marinha/Diretoria-Geral de Navegação/Diretoria de Portos e Costas,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=14,"Reconhece, em caráter provisório, a empresa SALVAGE CERTIFICAÇÃO, PROJETOS E SERVIÇOS OFFSHORE LTDA como entidade especializada na realização de vistorias, emissão de Certificados e outros em nome da AUTORIDADE MARÍTIMA BRASILEIRA."
1226,Ordinária,Ministério da Agricultura e Pecuária/Secretaria Executiva/Superintendência de Agricultura e Pecuária do Estado do Rio Grande do Sul,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=5,
1227,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 6ª Região Fiscal/Delegacia da Receita Federal do Brasil em Belo Horizonte,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=23,Declara a inscrição de Pessoa Jurídica no Registro Especial para produtor de bebidas alcoólicas. | Declara a inscrição de Pessoa Jurídica no Registro Especial para engarrafador de bebidas alcoólicas.
1228,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 6ª Região Fiscal/Delegacia da Receita Federal do Brasil em Montes Claros,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=24,"Declara, a pessoa jurídica que menciona, Habilitada para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura - REIDI, de que trata a Instrução Normativa RFB nº 2.121/22."
1229,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 6ª Região Fiscal/Delegacia da Receita Federal do Brasil em Montes Claros,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=24,"Declara, a pessoa jurídica que menciona, Habilitada para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura - REIDI, de que trata a Instrução Normativa RFB nº 2.121/22."
1230,Ordinária,Ministério da Fazenda/Comissão de Valores Mobiliários/Superintendência-Geral/Superintendência de Supervisão de Investidores Institucionais/Gerência de Acompanhamento de Investidores Institucionais,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=27,
1231,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 6ª Região Fiscal/Delegacia da Receita Federal do Brasil em Montes Claros,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=25,"Declara, a pessoa jurídica que menciona, Habilitada para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura - REIDI, de que trata a Instrução Normativa RFB nº 2.121/22."
1232,Ordinária,Ministério da Agricultura e Pecuária/Secretaria Executiva/Superintendência de Agricultura e Pecuária do Estado de Goiás,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=4,
1233,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 7ª Região Fiscal,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=26,"Concede, à pessoa jurídica que menciona, habilitação para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI) de que trata a Instrução Normativa RFB nº 2.121/2022."
1234,Ordinária,Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 7ª Região Fiscal,2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=26,"Concede, à pessoa jurídica que menciona, habilitação para operar no Regime Especial de Incentivos para o Desenvolvimento da Infraestrutura (REIDI) de que trata a Instrução Normativa RFB nº 2.121/2022."
1235,Ordinária,"Ministério da Fazenda/Secretaria Especial da Receita Federal do Brasil/Subsecretaria-Geral da Receita Federal do Brasil/Superintendência Regional da Receita Federal do Brasil 9ª Região Fiscal/Alfândega da Receita Federal do Brasil em Curitiba/Seção de Controle de Intervenientes, Carga e Trânsito Aduaneiro",2023-02-09,http://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=09/02/2023&jornal=515&pagina=26,Cancelamento de Registro de Despachante Aduaneiro
